FID,IID,SOL,C1,C2,C3,C4
TSI,83,0,-0.0461033,0.0535436,-0.0168159,0.0113089
TSI,84,0,-0.047587,0.0507681,-0.0139038,0.0124949
TSI,85,0,-0.045933,0.0511079,-0.0170508,0.0155534
TSI,86,0,-0.0481092,0.0541973,-0.0160477,0.0152241
TSI,87,0,-0.0473241,0.0524895,-0.0154031,0.0142253
TSI,88,0,-0.0464356,0.0512202,-0.0142455,0.0167824
YRI,1,0,0.129276,-0.021895,0.00517217,-0.00801907
YRI,2,0,0.129821,-0.0249347,0.00638768,-0.00659838
YRI,3,0,0.129563,-0.0236208,0.00417985,-0.0084229
YRI,4,0,0.130233,-0.025285,0.00526529,-0.00870761
YRI,7,0,0.130258,-0.0254521,0.00483345,-0.00820142
YRI,9,0,0.128482,-0.0255186,0.00446986,-0.00992894
YRI,10,0,0.128114,-0.0247702,0.00565602,-0.00979423
YRI,12,0,0.129859,-0.0238275,0.00508019,-0.00950073
YRI,14,0,0.130533,-0.0253162,0.00410154,-0.0100067
YRI,16,0,0.129923,-0.0254597,0.0052457,-0.0114595
YRI,18,0,0.129284,-0.0236815,0.00628761,-0.00963602
YRI,21,0,0.128259,-0.0249067,0.00585323,-0.00769031
YRI,22,0,0.129241,-0.0250973,0.00475064,-0.00811608
YRI,24,0,0.129929,-0.0235191,0.00484583,-0.0087992
YRI,25,0,0.128436,-0.02481,0.00476194,-0.0113574
YRI,26,0,0.129336,-0.0243231,0.00664007,-0.00985694
YRI,27,0,0.129883,-0.0261046,0.00334003,-0.0100604
YRI,28,0,0.12939,-0.024795,0.00565777,-0.00837835
YRI,29,0,0.129015,-0.0243068,0.00490198,-0.00907913
YRI,30,0,0.126864,-0.0241683,0.00345139,-0.00789986
YRI,32,0,0.128876,-0.0251407,0.00498749,-0.00757779
YRI,33,0,0.128619,-0.0257516,0.0048265,-0.00814561
YRI,34,0,0.12971,-0.0240049,0.00524028,-0.00851193
YRI,35,0,0.131706,-0.0245703,0.00509069,-0.00900895
YRI,36,0,0.129246,-0.0252474,0.00600648,-0.00846485
YRI,39,0,0.130356,-0.0239094,0.00389394,-0.00956475
YRI,40,0,0.127719,-0.0245267,0.00520558,-0.00934785
YRI,42,0,0.128004,-0.0255679,0.00605077,-0.00898455
YRI,46,0,0.129417,-0.0236108,0.00508447,-0.0100587
YRI,47,0,0.130074,-0.0244046,0.00434118,-0.00928175
YRI,49,0,0.130993,-0.0231684,0.00518849,-0.0106071
YRI,50,0,0.127442,-0.0261297,0.00635415,-0.009484
YRI,51,0,0.129512,-0.0245079,0.00430794,-0.0102158
YRI,52,0,0.128751,-0.025048,0.00547829,-0.00868848
YRI,53,0,0.129059,-0.026395,0.00598404,-0.00811584
YRI,54,0,0.129079,-0.0226795,0.00385264,-0.00847578
YRI,55,0,0.126948,-0.0229468,0.00632641,-0.00934444
YRI,56,0,0.130542,-0.0242666,0.00392881,-0.00744992
YRI,58,0,0.129177,-0.0234699,0.00625048,-0.007785
YRI,60,0,0.129037,-0.025396,0.00618763,-0.0104189
YRI,62,0,0.126887,-0.0248249,0.00387035,-0.00880691
YRI,63,0,0.127083,-0.0247378,0.00439218,-0.0091634
YRI,67,0,0.129237,-0.0235324,0.00408214,-0.00936119
YRI,68,0,0.128622,-0.0257809,0.00345335,-0.00837126
YRI,69,0,0.13011,-0.0245716,0.00696574,-0.00919948
YRI,71,0,0.130208,-0.0246745,0.00377945,-0.00930826
YRI,72,0,0.128403,-0.0259118,0.00471996,-0.0100076
YRI,73,0,0.12834,-0.0263604,0.00575858,-0.00923664
YRI,75,0,0.129563,-0.023946,0.00581141,-0.00946197
YRI,76,0,0.128263,-0.0236971,0.00509138,-0.00783611
YRI,77,0,0.125873,-0.0225963,0.00407005,-0.0078729
YRI,79,0,0.127828,-0.024012,0.00491062,-0.00849136
YRI,81,0,0.129609,-0.0247559,0.00444874,-0.00798832
YRI,82,0,0.127825,-0.0260269,0.00393943,-0.00714438
YRI,83,0,0.129493,-0.0239541,0.00562715,-0.00765393
YRI,84,0,0.129909,-0.0242421,0.00596894,-0.00938452
YRI,85,0,0.126592,-0.0240511,0.00606105,-0.00946247
YRI,86,0,0.127952,-0.0261317,0.00400343,-0.0086071
YRI,87,0,0.131101,-0.0238718,0.0048307,-0.00688932
YRI,90,0,0.129624,-0.0250596,0.00469989,-0.00978156
YRI,91,0,0.128539,-0.024867,0.00380474,-0.00892509
YRI,92,0,0.129586,-0.0234267,0.00496271,-0.0105747
YRI,93,0,0.129915,-0.0242131,0.00513548,-0.00922327
YRI,95,0,0.129135,-0.0256428,0.00344318,-0.00874659
YRI,97,0,0.129399,-0.0250342,0.00345719,-0.00997583
YRI,98,0,0.131547,-0.023527,0.00650418,-0.00777092
YRI,99,0,0.129495,-0.0248307,0.00595463,-0.00997396
YRI,100,0,0.128742,-0.0257557,0.00589461,-0.00603165
YRI,102,0,0.12987,-0.0256101,0.00487297,-0.0103714
YRI,103,0,0.128142,-0.0256183,0.00560738,-0.00801377
YRI,104,0,0.129831,-0.0239064,0.00496342,-0.00841188
YRI,105,0,0.130042,-0.0253118,0.00482493,-0.0108266
YRI,106,0,0.130287,-0.0232114,0.00525529,-0.00805893
YRI,107,0,0.127466,-0.0248221,0.00568582,-0.00894962
YRI,108,0,0.129234,-0.0232248,0.00509022,-0.00879283
YRI,111,0,0.129803,-0.0241432,0.00422293,-0.00873784
YRI,112,0,0.129918,-0.0240847,0.0050366,-0.00920853
YRI,113,0,0.130601,-0.0228685,0.00755113,-0.010177
YRI,114,0,0.128578,-0.0250397,0.00349177,-0.00856994
YRI,115,0,0.130257,-0.0242015,0.00541412,-0.00958987
YRI,116,0,0.129942,-0.0243786,0.00607052,-0.010049
YRI,119,0,0.128238,-0.0250658,0.00371054,-0.0078105
YRI,121,0,0.129288,-0.0263017,0.00357477,-0.00848751
YRI,123,0,0.12969,-0.0254526,0.00529504,-0.00773965
YRI,124,0,0.127994,-0.0256543,0.00632572,-0.00790655
YRI,125,0,0.130195,-0.0241413,0.00550962,-0.0102989
YRI,129,0,0.128415,-0.0223497,0.00412399,-0.0103757
YRI,130,0,0.125934,-0.0229403,0.0048123,-0.00959283
YRI,132,0,0.129421,-0.0223635,0.00521402,-0.0115203
YRI,133,0,0.128397,-0.0256465,0.00586419,-0.00983213
YRI,134,0,0.129097,-0.0248848,0.00523702,-0.00991435
YRI,135,0,0.128034,-0.0260046,0.00441727,-0.0091718
YRI,137,0,0.132089,-0.0247411,0.00427479,-0.00900297
YRI,138,0,0.127706,-0.0254845,0.00568288,-0.00685308
YRI,139,0,0.128966,-0.0269235,0.00199093,-0.00924601
YRI,141,0,0.128939,-0.0248775,0.00503427,-0.00840615
YRI,142,0,0.128989,-0.0245478,0.0050856,-0.0100757
YRI,143,0,0.129233,-0.0245729,0.00395835,-0.00978921
YRI,144,0,0.128172,-0.0247224,0.00560476,-0.0114486
YRI,146,0,0.129656,-0.0243896,0.0050732,-0.0090458
YRI,148,0,0.126746,-0.0240675,0.00540773,-0.00928706
YRI,149,0,0.129315,-0.026624,0.00433089,-0.010089
YRI,150,0,0.127707,-0.0233067,0.00433797,-0.00899547
YRI,151,0,0.129261,-0.0257132,0.00566381,-0.00852751
YRI,153,0,0.128999,-0.0252572,0.00601515,-0.00818343
YRI,155,0,0.128681,-0.0251913,0.00603946,-0.00807429
YRI,158,0,0.129822,-0.0234219,0.00616629,-0.00662372
YRI,160,0,0.127466,-0.0233901,0.00459619,-0.00694261
YRI,161,0,0.130451,-0.0228466,0.00365094,-0.008655
YRI,162,0,0.12885,-0.0248245,0.00459202,-0.00896193
YRI,163,0,0.130223,-0.0243662,0.00431347,-0.00931286
YRI,165,0,0.129677,-0.0258558,0.00701862,-0.00896226
YRI,167,0,0.129022,-0.0243466,0.00305667,-0.00775121
